UserLogin,Aktion,Datum,Zeit
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:31
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:31
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:31
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:31
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:31
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 10%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 20%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 30%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 40%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 50%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 60%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 70%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 80%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 90%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:32
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:32
User 1,"Kitchen: Light down, now 90%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 80%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 70%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 60%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 50%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 40%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 30%",2026-01-31,00:38:33
User 1,"Kitchen: Light up, now 40%",2026-01-31,00:38:33
User 1,"Kitchen: Light down, now 30%",2026-01-31,00:38:34
User 1,"Kitchen: Light down, now 20%",2026-01-31,00:38:34
User 1,"Kitchen: Light down, now 10%",2026-01-31,00:38:34
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:34
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:34
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:34
User 1,"Kitchen: Light up, now 10%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 20%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 30%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 40%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 50%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 60%",2026-01-31,00:38:35
User 1,"Kitchen: Light up, now 70%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 80%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 90%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:36
User 1,"Kitchen: Light down, now 90%",2026-01-31,00:38:36
User 1,"Kitchen: Light down, now 80%",2026-01-31,00:38:36
User 1,"Kitchen: Light down, now 70%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 60%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 50%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 40%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 30%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 20%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 10%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:37
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:37
User 1,"Kitchen: Light up, now 10%",2026-01-31,00:38:37
User 1,"Kitchen: Light up, now 20%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 10%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:38
User 1,"Kitchen: Light up, now 10%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 20%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 30%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 40%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 50%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 60%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 70%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 80%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 90%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light up, now 100%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 90%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 80%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 70%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 60%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 50%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 40%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 30%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 20%",2026-01-31,00:38:39
User 1,"Kitchen: Light down, now 10%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:40
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:41
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:42
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:42
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:42
User 1,"Kitchen: Light on, now 100%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:42
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:43
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light down, now 0%",2026-01-31,00:38:44
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:45
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:46
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:38:46
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:14
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:15
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:16
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:17
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:18
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:19
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
User 1,"Kitchen: Light off, now 0%",2026-01-31,00:40:20
